title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Tian Huang Zhan Shen,God of Desolation,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",6.69,Ruo Hong Culture,ONA,Ranked #5467,"Members 1,326","The veins of the earth flourish and the sky will soon be destroyed. In the wild world, the human race is just a very weak race, facing a severe risk of survival, and it is the blood of another race. The four guardians of mankind are old and have not been able to find a suitable successor. The last four decided to integrate their flesh and blood into the wild and earth, and chose a new successor according to the world’s wishes. A few years later, Ji Xiaofa, the first genius in Jishui Village, was deceived by a mysterious woman, Yu Xue, and lost the wheel of his life, thus becoming an outcast and completely abandoning himself. On this day, the people of Mount Guard came to Jishui Village, and they picked up the children with outstanding qualifications as the next successor to The Guard Mountain. Ji Xiaofa’s wheel of life was broken and could not walk together, so he had to go to Master Fox’s house to practice. On the other hand, wild animals attack human tribes recklessly, and powerful criminals one after the other slowly attack the human tribe. What will Ji Xiaofa face on the other side?",https://cdn.myanimelist.net/images/anime/1946/110439.jpg,https://myanimelist.net/anime/44047/Tian_Huang_Zhan_Shen
Juunenbun no Watashi e,,['Drama'],6.27,Flat Studio,ONA,Ranked #7859,"Members 1,117",Concept movie for All Nippon Esthetic Association (AEA).,https://cdn.myanimelist.net/images/anime/1657/109997.jpg,https://myanimelist.net/anime/43711/Juunenbun_no_Watashi_e
Xing Hai Qishi,Knights on Debris,"['Action', 'Fantasy', 'Sci-Fi']",6.72,,ONA,Ranked #5275,"Members 1,091",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1505/116189.jpg,https://myanimelist.net/anime/44410/Xing_Hai_Qishi
Qin Shi Ming Yue: Canghai Hengliu,Qin's Moon: The High Waves of Canghai,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",N/A,Sparkly Key Animation Studio,ONA,Ranked #15268,"Members 1,082",Sixth season of Qin Shi Ming Yue.,https://cdn.myanimelist.net/images/anime/1040/109401.jpg,https://myanimelist.net/anime/39023/Qin_Shi_Ming_Yue__Canghai_Hengliu
Xin Jue,Awakening Soul,"['Action', 'Adventure', 'Sci-Fi']",6.00,,ONA,Ranked #9269,"Members 1,029","The power of beginnings, the energy of the core stone; one may find it good, one may find it evil. During a normal investigation, Yue Juntian finds himself drawn into the battle between the 'beginnings' of Yun City; Jiang Xin arrives in Yun City to stop Li Zunyuan's plan to take over. The two influence each other - one solves the mystery of their birth, the other redeems themselves. Together, they oppose Li Zunyuan.

(Source: V2Anime)",https://cdn.myanimelist.net/images/anime/1649/109592.jpg,https://myanimelist.net/anime/42148/Xin_Jue
"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Mini Anime",,"['Action', 'Fantasy']",5.51,AQUA ARIS,ONA,Ranked #11323,Members 986,"King Inglis, who lived for his country and people, strongly hoped to further temper my skills as a knight in his next life. The wish is heard by the goddess, who reincarnates the king into the far future, but in the form of a cute girl! However, it is declared at the age of six that she is incapable of being a knight, despite coming from a line of knights.

(Source: MU, edited)",https://cdn.myanimelist.net/images/anime/1106/110029.jpg,https://myanimelist.net/anime/43727/Eiyuuou_Bu_wo_Kiwameru_Tame_Tenseisu__Soshite_Sekai_Saikyou_no_Minarai_Kishi♀_Mini_Anime
Hanhua Riji 2nd Season,God Troubles Me,"['Comedy', 'Slice of Life', 'Supernatural']",6.93,L²Studio,ONA,Ranked #4284,Members 836,Second season Hanhua Riji.,https://cdn.myanimelist.net/images/anime/1381/111049.jpg,https://myanimelist.net/anime/42956/Hanhua_Riji_2nd_Season
Chang An Huan Jie,Chang'an Magic Street,['Fantasy'],6.02,,ONA,Ranked #9160,Members 752,"In Zhenguan’s first year, the sects led by Tianxuan, Daxing Fangshu, and aliens held two realms and opposed each other. A few years ago, in Luoling City, there was a road called Chang'an Huan Jie, which inadvertently connected the two worlds due to an abnormal earthquake, to prevent Chang'an and even Luoling City from becoming a battleground between the two worlds. Foreigners living here are doing business in two realms at the same time, while keeping a secret that connects the two realms here. Gu Shaoning, a teenager of the human race, came to Chang'an Magic Street by accident and became acquainted with the alien race people living on this street. At the same time, the young man's original ordinary destiny has also undergone a change that shook the earth due to the unraveling of the secret of Chang'an Fantasy Street. Once the wheel of fortune is opened, it can only encourage the young man to grow and progress, but because of this, he is engaged step by step into the vortex of battle between sects and alien races.

(Source: AnimeXin)",https://cdn.myanimelist.net/images/anime/1980/110971.jpg,https://myanimelist.net/anime/45600/Chang_An_Huan_Jie
Cap Kakumei Bottleman,Cap Revolution Bottleman,"['Action', 'Strategy Game', 'Kids']",5.46,Gaina,ONA,Ranked #11498,Members 740,"The anime centers around a boy named Kouta Kouka (Kouka Kouta in Japanese name order, an apparent wordplay on Coca-Cola). Kouta strives to be the world's best Bottle King at the Bottle Battles in the virtual Drink World. He comes across his Bottleman partner Colamaru and then wages battles with various rivals.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1581/109225.jpg,https://myanimelist.net/anime/42890/Cap_Kakumei_Bottleman
15-pun de Oitsukeru: Shingeki no Kyojin,Attack on Titan in 15 Minutes,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Military', 'Super Power']",6.03,Wit Studio,ONA,Ranked #9138,Members 701,"A special video that catches up with the contents from Season 1 to Season 3.

(Source: Official YouTube Channel)",https://cdn.myanimelist.net/images/anime/1226/121427.jpg,https://myanimelist.net/anime/51240/15-pun_de_Oitsukeru__Shingeki_no_Kyojin
Tales of Crestoria Off Shot Movie,Tales of Crestoria Behind the Scenes,"['Comedy', 'Fantasy']",6.14,,ONA,Ranked #8559,Members 624,"Kanata, Misella, and Vicious sit around a kotatsu in a Japanese-style room, when Cress, protagonist of Tales of Phantasia, the first game of the series, enters through a time-slip from 1995!",https://cdn.myanimelist.net/images/anime/1922/115572.jpg,https://myanimelist.net/anime/46089/Tales_of_Crestoria_Off_Shot_Movie
An Jie Shen Shi,Divine Envoy of the Dark World,"['Action', 'Fantasy']",N/A,Hai An Xian Donghua Gongzuo Shi,ONA,Ranked #18363,Members 585,"In order to find the missing friend Xiao Yuan, the protagonist, Jiang Yao, sneaked into an abandoned villa to investigate, but was caught by a mysterious black shadow by accident and almost doomed. However, this was only the beginning of his bad luck. Behind the chain of events, Jiang Yao gradually realized that he was following him as a person who ""shouldn't exist"". The shadowy crisis, the truth about the disappearance of his friends, the hidden organization of the dark world... Behind the bizarre incident, a conspiracy that spans a thousand years has quietly awakened, and the battle between righteous and evil is about to begin. The animation incorporates suspense, adventure, inspiration and other elements, presenting the audience a struggle story of self-improvement and positive energy.

(Source: bilibili, translated)",https://cdn.myanimelist.net/images/anime/1826/110839.jpg,https://myanimelist.net/anime/45195/An_Jie_Shen_Shi
Chinzei Hachirou Tametomo,,"['Action', 'Adventure', 'Comedy', 'Historical']",5.99,Production I.G,ONA,Ranked #9298,Members 564,"Kamimine Town, located in the eastern part of Saga Prefecture, is a place associated with the legendary military commander Minamoto no Tametomo, who is said to be ""Yoshitsune in the east, Tametomo in the west.""

Here, he called himself ""Hachirou Chinzei"" and built a castle. Chinzei and his army is said to have defeated 50,000 enemies, and many legends were left behind.

A master of bows and a big man, Chinzei had a rough temper and was even called a violent person by nature. But he was also a person with warmth and kindness full of humanity.

(Source: Production I.G., translated)",https://cdn.myanimelist.net/images/anime/1727/119252.jpg,https://myanimelist.net/anime/44752/Chinzei_Hachirou_Tametomo
Wo Wei Ge Kuang: Xuanlu Chongqi,,"['Music', 'School']",N/A,Foch Films,ONA,Ranked #17178,Members 564,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1295/109372.jpg,https://myanimelist.net/anime/42952/Wo_Wei_Ge_Kuang__Xuanlu_Chongqi
Onegai Patron-sama!,Dear My Patron,['Slice of Life'],N/A,TANOsim,ONA,Ranked #14798,Members 508,"The story centers on hero pair teams named ""Patraisers,"" consisting of ""Sugars"" and their supporter ""Patrons."" The Patraiser teams ""reinvigorate people's frozen hearts.""

The ""main story"" videos will focus on a single Patraiser pair, consisting of the Sugar Asahi Yuga and his Patron Ryouya Nekoyashiki. The ""side story"" videos will focus on their daily lives, as well as the other characters.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1521/109423.jpg,https://myanimelist.net/anime/42804/Onegai_Patron-sama
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin Zhi Chang Piao,JX Online 3: The Adventure of Shen Jianxin in Chang'an,"['Comedy', 'Historical']",N/A,Shenying Animation,ONA,Ranked #20829,Members 498,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1792/110429.jpg,https://myanimelist.net/anime/44228/Jian_Wang_3__Xia_Gan_Yi_Dan_Shen_Jianxin_Zhi_Chang_Piao
Zoids Wild Senki,,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha']",N/A,OLM,ONA,Ranked #18171,Members 493,"Battle CG anime based on the Zoids Wild franchise.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1202/109793.jpg,https://myanimelist.net/anime/42885/Zoids_Wild_Senki
Tsukiusa. Gekijou,,['Comedy'],N/A,,ONA,Ranked #16818,Members 448,Omake mini anime released after each episode of Tsukiuta. The Animation 2 on the Tsukino Production official YouTube channel.,https://cdn.myanimelist.net/images/anime/1366/110166.jpg,https://myanimelist.net/anime/43288/Tsukiusa_Gekijou
Pokemon Daiundoukai,Pokémon Sports Day,"['Music', 'Kids']",5.67,,ONA,Ranked #10726,Members 446,"It's Pokémon Sports Day!
Watch Pokémon compete in various games such as foot races, ball-tossing, tug of war, and jump rope!
The accompaniment of a classical music medley makes the event more fun.

(Source: Official YouTube Channel)",https://cdn.myanimelist.net/images/anime/1682/123952.jpg,https://myanimelist.net/anime/51884/Pokemon_Daiundoukai
Jiu Ye Shen Chuan,Legend of Nine Nights,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",N/A,,ONA,Ranked #20954,Members 416,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1441/110837.jpg,https://myanimelist.net/anime/45169/Jiu_Ye_Shen_Chuan
Taiban!,Tiny² Band Story,"['Music', 'School']",N/A,,ONA,Ranked #16425,Members 383,"Mizuki Haruno, who has been spending her days feeling blue, was taken to a live concert by her childhood friend, Nozomi. She caught a glimpse of the ""exciting world there.""

""Nozomi...I want to play in a girls' band!""

The story of Mizuki who became a high-school student begins now! This is a rockin' youth story woven by the four individual girls from the music band at Hakumai High School in a town in Hokkaido!

(Source: Taiban! Official YouTube channel, edited)",https://cdn.myanimelist.net/images/anime/1019/114003.jpg,https://myanimelist.net/anime/48645/Taiban
Zhan Shuang Panini,,"['Action', 'Comedy']",N/A,BigFireBird Animation,ONA,Ranked #18015,Members 375,"Based on the video game ""Punishing: Gray Raven.""",https://cdn.myanimelist.net/images/anime/1045/109449.jpg,https://myanimelist.net/anime/42966/Zhan_Shuang_Panini
Shu Ling Ji 2nd Season,,['Martial Arts'],N/A,,ONA,Ranked #16056,Members 354,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1433/116712.jpg,https://myanimelist.net/anime/45612/Shu_Ling_Ji_2nd_Season
Connected...,,['Sci-Fi'],5.44,"Production I.G,             monofilmo",ONA,Ranked #11563,Members 306,"A collaboration of Mamoru Oshii, Koji Morimoto, and KENWOOD, Connected... a promotional video for the KENWOOD wearable device with voice assistant ""WS-A1"" ""WS-A1G.""

The short animation depicts future life with a unique interpretation and set in a fictitious city where devices have become commonplace.

(Source: YouTube, edited)",https://cdn.myanimelist.net/images/anime/1994/110763.jpg,https://myanimelist.net/anime/44429/Connected
Onegai Patron-sama! Episode 0,Dear My Patron,['Slice of Life'],N/A,TANOsim,ONA,Ranked #14799,Members 304,The encounter between Asahi and Ryouya.,https://cdn.myanimelist.net/images/anime/1945/109791.jpg,https://myanimelist.net/anime/43207/Onegai_Patron-sama_Episode_0
Kansatsu! Pokemon Zukan,,['Kids'],N/A,,ONA,Ranked #21193,Members 287,"What kind of life do Pokemon have? Let's secretly try it!

(Source: Official YouTube Channel)",https://cdn.myanimelist.net/images/anime/1575/123956.jpg,https://myanimelist.net/anime/51888/Kansatsu_Pokemon_Zukan
Moshi Juexing: Suyuan,,"['Action', 'Sci-Fi', 'Mecha', 'Military']",N/A,,ONA,Ranked #14330,Members 280,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1486/111008.jpg,https://myanimelist.net/anime/45447/Moshi_Juexing__Suyuan
Hua Jianghu: Gui Yexing,,"['Action', 'Racing']",N/A,Rocen,ONA,Ranked #20548,Members 272,"This is a story about growth, friendship and passion. Through the continuous improvement of racing skills, the in-depth understanding of the concept of racing, the understanding of the meaning of life and the friendship of friends, the originally ambitious racer Yeji Dong has gradually grown into the most reliable partner, and will gradually grow into the most powerful racer...

(Source: V2Anime)",https://cdn.myanimelist.net/images/anime/1842/116032.jpg,https://myanimelist.net/anime/44053/Hua_Jianghu__Gui_Yexing
